,Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths)
MWI,17423.01235,17528.575230000002,17443.40964,17744.2859,16667.0768,15415.99543,14094.6642,13162.96723,12541.96143,12714.69968,12024.46863,11207.815859999999,11202.76975,9846.930353,9213.400836,8886.81157,8445.906802,7848.445239,7314.2122739999995,7069.950379999999,6779.483381999999,6599.620482,6319.856377,6051.61924,5845.717275999999,5844.737223,5839.832565,5894.020222,13534.675619999998,13613.41426,13546.708709999999,13780.8129,12943.23,11969.86219,10941.53271,10215.461379999999,9730.635309000001,9865.508393,9329.460837999999,8697.418409,8694.54508,7643.2722109999995,7151.108876,6897.109987000001,6555.129307,6089.462811,5669.618872,5477.1954829999995,5250.836773,5106.130617,4884.789946,4669.978354999999,4506.403885,4499.240408,4494.907325,4536.228233,11048.42296,11122.76391,11135.69988,11336.59279,10786.87343,10067.22208,9313.504916,8800.119799,8473.396134,8570.756126,8198.293776999999,7689.623878,7591.164587,6829.554794,6443.7743359999995,6229.4930890000005,5968.683196,5615.015522,5294.668199000001,5177.554641,5053.517549,4957.943468,4806.398173,4653.377367,4516.295902000001,4517.286147,4508.608354999999,4521.032699
MYS,358.5911588,316.53560560000005,310.41571360000006,293.5848023,267.4375624,272.4921428,243.325862,236.8519591,234.0581145,224.7711284,210.6874891,212.15185040000003,210.7622196,207.29921389999998,217.17475699999997,227.53994530000003,235.6831098,246.87994,263.9598547,279.5879785,280.33405619999996,288.5194283,297.11388860000005,304.81904239999994,326.3264366,330.6214275,330.73770279999997,334.27351810000005,178.8415604,155.23796169999997,145.8852601,130.546883,111.6134561,106.86881140000001,88.96456112,80.11927267,72.45433167,62.47899833,54.9644034,54.21778815,51.27096143,47.87139429,47.93086825,48.22188721,47.23603532,46.99946371,47.96449831,48.43696766,46.28110161,45.44929386,44.3459284,43.62378406,45.01758043,43.81384612,42.08324703,40.8896257,147.8358886,145.45651709999999,152.7780017,156.31948069999999,157.6757589,165.40778799999998,162.897216,160.6852083,154.90681130000002,150.97537480000003,149.2576806,150.0036239,150.19615100000001,153.2357157,161.65943049999998,170.6257756,180.23900769999997,194.07696919999998,216.3954622,240.35234210000002,252.41662200000002,262.9729707,282.3105817,299.43721739999995,321.83908010000005,332.1677495,337.4662707,343.0909116
NAM,1091.8770359999999,1061.522495,1030.303627,984.9414266000001,942.0904677000001,906.6062075,874.5112267000001,852.3748537,893.8134395999999,890.2586775000001,869.7377001,849.9737387,833.6115992,805.302844,786.6912159,774.1613302000001,762.9818607999999,760.2827593999999,789.6564697000001,765.0439763999999,765.4176745,745.0793050999999,713.9041599,710.4465280000001,688.4056399,649.0636,624.9918779,625.4598251,806.4387585,781.8284275000001,756.1737037,721.3195201000001,688.5339690000001,661.6342685,637.2942400000001,620.2181218999999,648.9177806,644.2575732999999,627.5124803,610.7702908,596.6956679,574.7601484,561.4208075,552.9960291,545.8568075000001,544.5463414,566.1316423,549.1443628,549.4380212,534.1791475,510.7205008,506.46013949999997,487.33677400000005,455.34486849999996,434.492713,431.25206430000003,647.5512517000001,629.6478027,611.4810386,586.3778338999999,564.2393819,546.815134,531.7021187,521.6802539,545.5807739,544.5068406,535.5706661,524.5860943,516.5477254,499.7241926,486.54030300000005,475.12591110000005,462.57169910000005,455.08157029999995,461.1569241,444.6612005,439.2896195,424.03129519999993,405.2218373,401.1053428999999,387.60267630000004,367.4030774,354.7024996,353.00633849999997
NER,27505.48338,28452.9703,28788.043760000004,29365.57601,29784.748069999998,30192.240960000003,30276.39251,30083.95462,29809.74995,29755.338260000004,29498.798039999998,28992.42269,28247.42255,27546.328289999998,26669.45232,28545.792660000003,27090.52056,24855.2893,22934.04107,21608.71528,19983.98296,19490.49364,18814.05994,18862.31218,18753.1071,18469.98443,18632.46392,18585.64401,21599.127419999997,22344.99142,22611.50546,23070.84782,23404.23821,23727.05692,23794.76363,23646.61367,23436.24494,23394.56749,23190.384830000003,22774.97522,22177.430480000003,21618.7597,20929.27132,22399.53324,21259.07473,19500.62584,17990.84506,16951.95309,15682.895519999998,15297.96065,14774.46251,14820.08884,14744.27269,14538.7043,14663.096590000001,14623.782969999998,17596.13131,18081.72838,18255.17467,18536.468930000003,18711.82876,18886.46401,18869.19426,18727.3023,18525.263759999998,18452.14446,18274.98298,17953.6293,17471.02676,17004.79345,16429.24211,17512.01916,16700.475280000002,15461.153869999998,14345.031980000002,13634.766919999998,12729.567729999999,12519.43861,12171.23612,12278.17904,12242.74285,12103.47952,12238.15485,12166.54542
NGA,169670.2851,173876.9882,165863.1634,163178.0088,162400.0535,161494.7049,161415.7492,159132.9836,159367.7101,163940.2335,164641.6836,168195.9669,171955.7382,173915.5225,176213.4888,177076.2893,187519.6921,192949.6144,193828.0881,199585.0398,202850.4779,179041.6211,161968.6344,145442.8542,132801.6102,121580.445,117190.8517,116192.2561,126861.0082,129876.1577,123777.2369,121670.3371,120981.9942,120190.0665,120015.4649,118238.9694,118367.4977,121744.3845,122307.9863,124991.2152,127817.6021,129297.8867,130958.7669,131477.0856,139061.0972,142495.8878,142379.6021,145520.1201,146404.9329,127556.1022,113429.087,99752.35764,88840.09263,79060.14937999999,74543.37512000001,72650.04621,116008.0788,118564.9735,114912.6034,114013.5504,114211.4474,114341.6759,114658.43199999999,113830.6842,114268.9095,116876.5213,117608.7942,119111.1922,120740.1663,121258.1681,121862.8867,121550.6867,127316.2384,129745.2028,129059.1798,131458.62699999998,132420.5426,119888.4128,110931.4826,102001.21,95706.85379,89810.59951,87957.43132,86843.92095
NIC,2256.031745,2064.1145530000003,1909.9279649999999,1894.50018,1671.899851,1538.995823,1319.4769789999998,1098.001135,945.4068783,794.816297,686.2641071,604.9783105,533.488473,473.1298188999999,414.63302519999996,369.0784898,324.8432295,282.4320987,246.6719977,220.52432549999997,194.7205093,172.5688932,156.4261733,144.6786051,135.52262340000001,128.5180998,124.4948312,126.8626405,1710.2787629999998,1562.791046,1444.383464,1428.671788,1258.358767,1155.2949019999999,988.1674715,820.8823127999999,706.8279514999999,594.6904277000001,515.2993978000001,455.9230773,402.9414087,358.089356,314.0587039,279.4714722,245.7197174,212.9575835,184.9759114,164.42102869999997,144.1086566,126.54825790000001,113.76989240000002,104.3024829,96.72566526,90.73719240000001,86.95560974,87.70075972,901.0704494999999,817.0250877999999,745.896919,728.0894666,643.9897447000001,591.186315,511.14037340000004,432.8372893,378.5777774,326.4101514,289.5247058,263.29711480000003,240.4643543,220.5697707,201.1564425,186.263195,169.1079821,153.03519219999998,138.74594869999999,127.33394750000001,114.0364594,103.808104,95.8704133,90.44106634,85.79991143,80.20519352,75.89159396,74.70525557
NLD,1.8883168190000001,2.030440194,2.038216896,2.174165299,2.368007893,2.510773083,2.963927215,2.997099857,3.2097629110000003,3.594775635,3.8747658339999997,4.277050001,4.984132756,5.638417235,6.128616601,6.634665375,7.082916754,7.505812037999999,8.093372305,8.144378478,8.410113292,8.658001876,8.706514022999999,8.198754252999999,8.000233892999999,8.046950967,8.219005097,8.141680716,1.521233539,1.5683370909999998,1.585543612,1.712573497,1.895992141,2.0489365790000003,2.4715786840000002,2.5593324490000002,2.806336276,3.2071339919999997,3.5062668039999996,3.924690159,4.143906578,4.625404105,4.942311345,5.254043285,5.518658234,5.767268315,6.114074662,6.063569498,6.156108335,6.218939402999999,6.163270227000001,5.69867867,5.471053628,5.4345838870000005,5.492205592,5.381881905,21.33830241,22.65667357,24.35348713,28.16997421,29.91982471,32.65330958,35.75863251,37.92880373,40.19514511,43.08090162,44.41021583,44.41088325,45.32599926,46.01538361,45.34252692,45.84924307,45.64596918,45.20461169,45.998886799999994,45.45100688,44.85974559,44.83494534,44.76908579999999,42.66061066,41.21714418,42.092029700000005,42.80520495,44.18826494
NOR,2.719152175,2.530769808,2.525909932,2.5416884140000002,2.5996486659999998,2.704703181,2.8404902780000003,2.82415163,2.832584902,3.021166159,3.1472342419999997,3.272718413,3.833257795,4.2439366419999995,4.573223308,5.251026639,5.812793277999999,6.522661906000001,7.100968400000001,7.57304436,7.90658521,8.333150326,8.013724664,8.000667938,7.69202326,7.505642653,7.355716558999999,7.330399073,2.315539734,2.068267465,2.082282958,2.124705337,2.218554347,2.365374449,2.540556417,2.5804776819999997,2.646168039,2.880414319,3.041873686,3.1991943039999997,3.3712359610000004,3.66375227,3.873330699,4.3641472839999995,4.7437892139999995,5.231647607,5.576989778,5.819798112999999,5.917885534,6.063534182000001,5.687739962999999,5.558970037999999,5.243667689,5.054584337,4.918202642,4.87614787,16.54813806,16.39042251,16.57783651,16.76513431,16.13139575,15.77935529,14.8285467,14.49704721,14.43043096,14.77886196,15.07634867,15.22174407,15.71875861,15.409691500000001,15.32075633,16.16307077,16.66952219,17.59464437,18.09302233,18.64607017,18.98321555,19.83515812,19.20107481,19.29982666,18.72840171,18.62192633,18.66410573,18.8690378
NPL,22647.13408,22186.68952,20721.58862,20012.23398,19242.57954,18513.512580000002,17601.3992,16783.467080000002,15989.691630000001,15148.90002,14298.97792,13395.59187,12579.803,11939.168679999999,11360.10368,11237.167159999999,10988.2105,10711.56437,10433.89865,10214.06696,9998.144370999999,9772.990246,9591.260862000001,9448.038408,9178.991783,8912.100397,8697.860568,8932.552896,17725.53873,17343.65593,16172.00147,15587.41435,14949.27845,14344.24771,13592.112480000002,12875.37096,12172.04845,11431.805040000001,10682.17697,9897.201069,9185.981263,8616.694188,8131.866362999999,7987.342873999999,7759.646675,7518.631531,7269.551223,7051.304578,6820.5016590000005,6548.384899000001,6308.582285,6089.116338,5786.089829,5515.960646,5297.602589,5369.359435,12237.146929999999,11881.18435,11122.13174,10697.19892,10237.018,9803.15843,9292.324313,8823.672359999999,8344.852969,7858.613254000001,7356.476801000001,6846.936952,6379.263005,6004.394718,5669.573957,5588.982106,5425.559826,5226.753110000001,5017.473202,4835.8448450000005,4649.654064,4430.716872,4229.857647999999,4068.671344,3856.7018729999995,3685.384248,3539.053015,3552.749381
NZL,2.396507993,2.155743387,1.85877908,1.872447279,1.734041825,1.886660215,1.934060611,2.0449203259999997,1.6987354069999998,1.8400817809999999,2.014756885,1.958283616,2.296715458,2.53792916,3.092719474,3.694866505,4.786540539,6.648105915,8.187106617000001,9.619087743,10.29528993,11.54275739,12.11502839,11.84206039,12.59396529,12.26244809,11.61618174,11.35803437,1.0669246829999999,0.922271939,0.775804947,0.7623021959999999,0.6869709420000001,0.7268361529999999,0.734098496,0.7650057570000001,0.623560354,0.66549308,0.71689291,0.6869880970000001,0.741357162,0.789470308,0.932345017,1.083360127,1.351591323,1.8464379659999999,2.222645939,2.547118075,2.655591465,2.834693253,2.832923741,2.723036485,2.8615991760000004,2.759886868,2.600158714,2.538070102,11.13294439,10.70222677,10.37581608,10.0827945,9.578606305,9.266660795,8.948747291,7.992121566000001,6.445376512,6.326043532999999,5.840283856,5.817388987999999,6.0031063410000005,6.031789784,6.260805282000001,6.389804655,6.92660417,7.733263906,8.49262695,9.157427366,9.642714483999999,10.47596256,10.95949635,10.9261829,11.34087806,11.59163577,11.44140659,11.54919924
OMN,71.43065055,59.66572267,49.73668304,41.46429075,36.06268618,31.18951066,26.77414183,23.54418382,20.86165306,18.77235462,17.36168446,16.14179908,14.85500995,13.52401315,12.23529035,11.11556314,10.67892753,10.53120749,10.70529248,10.93227216,11.01266108,11.52750921,11.9034271,11.53437238,11.30749927,11.34584778,11.34820902,11.56450219,32.90474292,25.81218884,20.07870876,15.42206671,12.30117526,9.736882645,7.5619969220000005,5.930758432,4.691010925,3.769963215,3.112453752,2.740969256,2.4149846090000002,2.125687391,1.851626078,1.644352904,1.530142945,1.4512522319999999,1.4181425419999998,1.37610772,1.330467936,1.32024847,1.289500519,1.19103582,1.132600027,1.077955349,1.0472769990000002,1.0377488240000001,49.85472167,44.11001726,39.06841919,34.65132652,31.90692643,29.12653375,26.70067703,24.96238361,23.36319173,21.79322,20.69631169,18.93861119,17.33513679,15.76101659,14.31951762,13.26085875,12.83947781,12.79162875,12.65161084,12.72603614,13.01369855,13.93971401,14.51615746,14.1733478,14.03402298,14.10155887,13.981309900000001,14.25900917
OWID_WRL,2111659.077,2095066.505,2053362.2859999998,2013224.699,1973406.044,1931065.5080000001,1877778.83,1840394.52,1808119.007,1766645.451,1727905.469,1682357.015,1638128.167,1596385.8480000002,1561987.644,1536826.824,1523674.6840000001,1503844.158,1491461.9780000001,1489789.499,1483731.657,1431184.379,1374545.908,1322082.215,1282539.799,1245322.727,1220145.311,1232368.284,1638021.199,1622958.94,1588275.164,1553936.146,1519967.074,1484244.305,1440235.417,1409441.51,1382608.295,1347957.6630000002,1315192.2140000002,1277426.2920000001,1240534.972,1205163.982,1174027.895,1149262.178,1132528.956,1109838.767,1089920.305,1077637.575,1061903.1570000001,1012279.945,957813.2057,902564.8107,854076.1423,810246.0167,779071.6073,774240.9861,1239519.4209999999,1230318.626,1209423.879,1188248.169,1167209.347,1144503.939,1116519.757,1096678.272,1077689.327,1052547.258,1030042.304,1003459.771,976805.5305,951759.7839,930329.4991,914399.9049,905364.3651,891831.9068,879853.2327,873667.455,865051.6817,835307.5214,804331.6105,773606.8081,748144.0074,725483.9705,709112.6848,707247.7129
PAK,121913.5729,118369.9083,114397.9961,110128.5315,105188.2473,101051.2223,94973.9393,89079.19077,84254.82628,80615.10949,77057.31281,74274.57962,71681.38604,69295.27955,67295.16181,66110.15348,65636.40009,64788.519089999994,68466.24678,69720.8398,69306.82963,66083.90673999999,62651.4964,58804.079289999994,56516.73235,52620.16648,50094.50694,49851.42195,89104.53439,85917.73887999999,82403.14749,78675.18553,74416.63132,70765.13276000001,65780.95313,60977.9848,56958.88971,53799.68836,50712.99248,48238.43577,45947.86127,43723.38128,41622.91335,39970.19109,38859.11415,37564.605039999995,39185.62188,39554.432510000006,39179.15764,36768.62082,34260.3361,31713.848710000002,30232.99382,27963.129360000003,26353.2545,25963.82908,56121.429970000005,54517.264520000004,52758.38579,50865.28383,48658.17113,46832.61321,44150.37953,41552.69729,39263.365560000006,37582.67665,35900.83629,34499.43953,33176.06263,31932.91946,30798.660330000002,30074.640839999996,29580.21425,28868.52607,30169.702680000002,30383.9012,29903.8985,28512.970830000002,27083.39362,25455.54542,24641.02463,22674.80976,21325.23945,20785.2378
PAN,140.9955091,135.9491313,130.8523496,124.57074340000001,117.72583359999999,111.58103100000001,103.1576551,102.6141207,109.0672067,104.3290295,106.4915419,105.94099170000001,102.3195704,107.24632199999999,111.6841757,118.7839912,118.2460505,127.6114956,130.5317976,137.03350559999998,136.0758736,130.7176768,126.46802920000002,123.466792,116.5338655,106.0469992,101.4983588,99.13371146,101.20457459999999,97.45990563,93.57159157,88.75732604,83.63253422,78.99037755,72.66110911,71.95798762,76.50386896,73.13462298,74.7087963,74.32853232,71.86532908,75.68759523,78.14068742,82.44113172,81.42350342,87.34708178,88.54748068,92.8140714,92.14789935,87.70093569,83.51949491,79.75186937,73.10191931,64.34941423,59.64574863,56.65875179999999,77.30550926,74.68868015,72.43493944,69.64772602,66.41967673,63.74863816,59.96448804,60.63371995,61.58380806,58.31805784,56.91697088,56.04521075,54.67643849,56.71075895,59.94777834,65.04684387,67.22538236,72.78527772,76.34035409,78.80497765,79.70505247,77.26957921,75.24083253,73.59284278,69.69537037,63.91923404,61.80685626,60.18864587
PER,4578.615343,6305.864954,4428.794563,3911.0624399999997,3228.485922,2865.483017,2477.504495,2200.764114,2211.464673,1655.64641,1410.652087,1185.181733,1061.13428,991.9084108,917.3251113,850.4130091,793.6126873,744.548366,723.7826071000001,718.7811857999999,695.2120223999999,675.5290993,670.7924297000001,678.6387649000001,683.5815406,686.1919574,707.1102642999999,723.3918077999999,3218.88846,4473.033603,3183.164112,2839.61217,2354.982994,2097.506754,1816.1376510000002,1586.575247,1570.5857349999999,1164.330238,983.5418276,819.3413824,726.6124686,673.525481,620.2346226,577.989289,544.3986635,516.5592853999999,512.4171465,521.2630356999999,513.4512946000001,504.72141320000003,504.5299835,508.08572089999996,504.6479084,498.0455643,504.59060260000007,509.0980271000001,3052.520489,3569.90388,2930.553286,2693.522985,2363.460359,2175.7572760000003,1962.726421,1801.652432,1756.61508,1480.809824,1345.529448,1209.5141820000001,1151.204496,1140.208069,1105.055822,1068.227445,1027.8481259999999,1003.669819,1016.2455160000001,1063.25379,1062.802353,1039.435765,1026.991048,1012.8955490000001,982.9278148,954.1524357000001,954.5874901000001,965.3601122000001
PHL,9668.891825,8953.383417000001,8516.924454,8099.751440999999,8198.325202,7510.99368,7190.654137,6861.804445999999,7075.620659,6974.385892,7128.943111,7241.277376000001,7304.400058,7351.275456,7761.239519,7872.2514519999995,7713.374306999999,7650.361395999999,7718.044093,7564.91524,7311.783291,7078.2312329999995,6798.110223000001,6344.15462,6153.16236,5996.806782,5629.50555,5507.287300999999,5830.977492,5373.139496,5094.161368,4824.4520840000005,4836.636923,4370.003548,4109.132301,3843.558632,3877.6542799999997,3722.198247,3687.176945,3629.641108,3542.895038,3440.6375810000004,3503.84547,3418.602043,3207.384791,3032.893161,2912.888843,2761.0129469999997,2557.757153,2334.562403,2116.849508,1880.416148,1767.7503739999997,1675.27789,1531.090229,1467.3623289999998,6183.204249,5772.758328,5494.598331,5145.043529,4942.183956,4643.419282,4365.001099,4150.276709000001,4099.301565,3998.1623990000003,3943.06046,3924.031404,3894.0120939999997,3877.272088,4035.237153,4183.61508,4254.186063,4359.326078,4543.756576,4704.010281,4773.659488,4809.955142,4790.943429999999,4721.3461259999995,4643.9564390000005,4550.4225289999995,4342.641177,4213.799108
PNG,1910.243407,1954.408084,1987.3983309999999,1998.736728,2021.9396170000002,2063.714676,2094.910438,2137.079537,2241.501974,2350.955462,2432.979135,2503.297476,2587.559428,2649.605457,2716.4321170000003,2821.487044,2900.860852,2909.631857,2909.229882,2938.82821,2954.7497359999998,2821.823504,2785.327296,2749.518235,2693.2439050000003,2617.290848,2618.986555,2659.900377,1505.6099869999998,1540.740584,1566.707497,1575.861388,1593.936084,1626.673633,1650.853685,1683.8112879999999,1765.8149879999999,1852.348745,1917.374434,1973.115741,2039.67885,2088.897627,2141.64961,2224.143375,2286.007002,2292.453648,2288.258198,2309.571548,2320.394629,2213.434471,2182.5178530000003,2151.933802,2103.756939,2039.3055769999999,2036.180978,2064.604586,1073.799244,1088.956455,1098.357264,1094.91525,1096.592862,1107.93345,1116.145648,1126.3973720000001,1167.997044,1211.603708,1243.771332,1271.0900550000001,1302.305889,1323.510693,1345.821127,1380.089223,1407.331569,1401.652832,1389.239002,1395.72339,1395.040543,1353.1750710000001,1343.4845810000002,1340.67551,1316.311575,1279.912572,1275.2566160000001,1284.44975
